"id","date","buyer_id","buyer_name","fisher_id","total_price"
"e183c1cb-3487-4c8d-8ecd-f8d3746f3806","2021-06-10T18:19:39",431,"siisa","ffabd06b6bdf",296000
"46e2de3e-62d7-457c-ab80-083c24e1e6b5","2021-06-10T06:41:36",431,"siisa","5e344c1e40d1",70000
"1a60f594-9404-4d59-a451-4e4da1db839c","2021-06-10T06:40:24",431,"siisa","c3013cac006b",3e+05
"94b946b8-4190-4b33-bf62-0ccf6aefc886","2021-06-10T06:40:06",431,"siisa","c3013cac006b",4e+06
"2ead10ca-3891-47bc-b975-c17eb391f4e6","2021-06-10T06:38:21",431,"siisa","f7d9f4584cca",1450000
"412ff82d-5e2e-40fd-bd00-a1b47216df37","2021-06-10T06:33:44",431,"siisa","e5a592c16e71",1200000
"bc3e1a59-94ca-48e9-aef0-9531d79d8534","2021-06-10T06:31:51",431,"siisa","ffabd06b6bdf",304000
"c83c1eaa-bcf5-4a11-8d06-e71247258a4f","2021-06-09T09:34:54",431,"siisa","5e344c1e40d1",1400000
"7196c782-e035-4121-bcf4-6f39aedfb797","2021-06-09T09:34:19",431,"siisa","300b96b58b30",2280000
"bd41a100-6f76-4366-a402-59d91804cd80","2021-06-09T09:34:02",431,"siisa","6f87a1183920",2e+06
"c45ce05f-703f-49f9-a748-b0c9d1bf78cc","2021-06-09T09:33:16",431,"siisa","eee9f31e4b89",3e+06
"540be49c-d6a2-454a-9847-34fbbace3dd2","2021-06-04T09:57:58",431,"siisa","6f87a1183920",265000
"57f9053d-6e16-48dd-8857-fa6496c86dc8","2021-06-04T07:40:28",431,"siisa","c3013cac006b",4500000
"1d304919-4834-458b-9dfe-7e0c57cdf0f0","2021-06-04T07:39:58",431,"siisa","300b96b58b30",6e+06
"fa26f67e-8c99-48e5-90bd-e70b24edeadc","2021-06-04T07:39:42",431,"siisa","eee9f31e4b89",4e+06
"7585db45-547e-4016-a1a1-f9b44e80dca0","2021-06-02T11:04:43",431,"siisa","c3013cac006b",3e+07
"c9ea2d2c-d9d3-4fa0-a9db-ab562d105814","2021-06-02T07:34:22",431,"siisa","f7d9f4584cca",480000
"46caba47-ac59-441d-888c-1b87a970e2af","2021-06-02T07:34:03",431,"siisa","9b1c30d369a1",450000
"8106fbb4-6f22-4fa9-a6a1-91d3ff25cc45","2021-06-02T07:33:42",431,"siisa","6f87a1183920",2e+07
"783fe752-12e1-4636-a10a-4e81deca66b6","2021-06-02T07:32:52",431,"siisa","ffabd06b6bdf",480000
